,gmkey,ast,twop,threep,freep,offr,ppp,dk,defr,stl,bs,foul,tf,gd,score
832,S21G01N25,0.5555555555555556,0.4830508474576271,0.39,0.7297297297297297,0.31736526946107785,0.5629139072847682,1.0,0.7608695652173912,0.575,0.0594059405940594,0.5661375661375662,0.5,0.8,66
833,S21G01N250,0.581081081081081,0.490272373540856,0.3283582089552239,0.7362637362637363,0.3314285714285714,0.576923076923077,0.7499999999999999,0.7245508982035929,0.5972222222222222,0.06012658227848101,0.5487179487179487,1.0,0.4285714285714286,64
834,S21G01N251,0.5068493150684932,0.5225225225225225,0.35714285714285715,0.6891891891891891,0.30405405405405406,0.6066666666666667,0.7777777777777777,0.8231292517006803,0.5,0.06774193548387097,0.5222222222222223,,0.33333333333333337,59
835,S21G01N252,0.5594405594405594,0.5242718446601942,0.38461538461538464,0.7428571428571429,0.2529411764705882,0.6578947368421052,1.0,0.6809815950920245,0.48717948717948717,0.04242424242424242,0.5025125628140704,0.5,0.75,64
836,S21G01N253,0.5403726708074533,0.5625,0.325,0.6555555555555556,0.4233576642335766,0.5925925925925926,0.7647058823529412,0.709090909090909,0.5384615384615384,0.024054982817869414,0.45,0.5,0.3,78
837,S21G01N254,0.5555555555555556,0.5169082125603864,0.34259259259259256,0.7352941176470589,0.22602739726027393,0.576388888888889,0.9444444444444444,0.7142857142857143,0.4931506849315068,0.08571428571428572,0.4581005586592179,0.5,0.1,68
838,S21G01N255,0.6533333333333334,0.5377358490566038,0.40909090909090906,0.8020833333333334,0.34838709677419355,0.6086956521739131,1.0,0.8043478260869564,0.48837209302325574,0.03883495145631068,0.5425531914893618,,0.4285714285714286,81
839,S21G01N256,0.49112426035502965,0.588477366255144,0.30952380952380953,0.6428571428571429,0.3696969696969697,0.6144578313253011,0.8235294117647058,0.7278481012658228,0.5466666666666666,0.03481012658227848,0.5085714285714286,,0.4,61
840,S21G01N257,0.5190839694656488,0.5095238095238095,0.2962962962962963,0.7073170731707318,0.3231707317073171,0.5826771653543308,0.7499999999999999,0.7643312101910829,0.4098360655737705,0.05319148936170213,0.4921465968586387,0.6666666666666666,0.18181818181818182,60
841,S21G01N258,0.609375,0.4744897959183674,0.36458333333333337,0.7228915662650601,0.19736842105263158,0.5461538461538461,0.9285714285714287,0.653061224489796,0.4383561643835617,0.08695652173913042,0.4507772020725389,0.5,0.25,79
842,S21G01N259,0.6203703703703703,0.38857142857142857,0.3333333333333333,0.7499999999999999,0.31137724550898205,0.47321428571428575,1.0,0.6233766233766234,0.49253731343283585,0.02960526315789474,0.5492227979274612,0.0,0.39999999999999997,65
843,S21G01N26,0.47552447552447547,0.5211267605633803,0.3440860215053763,0.8548387096774193,0.27058823529411763,0.5681818181818182,0.888888888888889,0.7019867549668874,0.49230769230769234,0.05980066445182724,0.5079365079365079,1.0,0.4,80
844,S21G01N260,0.4619883040935672,0.5877551020408164,0.3068181818181818,0.6296296296296297,0.38690476190476186,0.6176470588235294,0.7333333333333334,0.7239263803680982,0.52,0.03773584905660377,0.5027932960893855,,0.28571428571428575,80
845,S21G01N261,0.6821192052980133,0.5305164319248826,0.4367816091954023,0.7931034482758622,0.2928571428571428,0.5891472868217054,1.0,0.7753623188405797,0.5,0.03289473684210526,0.5435897435897435,,0.6,71
846,S21G01N262,0.5474452554744526,0.48198198198198194,0.37974683544303794,0.6987951807228915,0.3271604938271605,0.5531914893617021,0.8749999999999999,0.7530864197530864,0.43333333333333335,0.043333333333333335,0.4869109947643979,0.6666666666666666,0.18181818181818182,64
847,S21G01N263,0.46938775510204084,0.5242290748898679,0.3544303797468354,0.6707317073170732,0.3243243243243243,0.6040268456375839,0.6,0.6890243902439025,0.578125,0.04347826086956522,0.47208121827411165,,0.25,84
848,S21G01N264,0.5069444444444444,0.5518867924528301,0.27,0.7894736842105263,0.28289473684210525,0.6090225563909774,0.9285714285714287,0.7132867132867133,0.4931506849315068,0.0625,0.4656084656084657,,0.6666666666666667,84
849,S21G01N265,0.543046357615894,0.521186440677966,0.37837837837837834,0.7560975609756099,0.3,0.5724137931034483,0.8749999999999999,0.699421965317919,0.5102040816326531,0.03896103896103896,0.4948453608247423,1.0,0.4,62
850,S21G01N266,0.6507936507936507,0.47916666666666663,0.33999999999999997,0.7191011235955056,0.21019108280254778,0.5934959349593495,1.0,0.63125,0.4533333333333333,0.06707317073170734,0.4836956521739131,1.0,0.5,84
851,S21G01N267,0.5253164556962026,0.5915492957746479,0.36363636363636365,0.7068965517241379,0.2777777777777778,0.7154471544715447,1.0,0.7115384615384616,0.5147058823529412,0.03821656050955414,0.494949494949495,,0.6666666666666666,68
852,S21G01N268,0.4722222222222222,0.5066666666666667,0.3703703703703704,0.647887323943662,0.34265734265734266,0.6076923076923078,0.8,0.7391304347826086,0.45679012345679004,0.034700315457413256,0.5129533678756477,,0.7499999999999999,78
853,S21G01N269,0.5634920634920635,0.4565217391304348,0.336,0.7558139534883721,0.34177215189873417,0.5114503816793894,1.0,0.6585365853658538,0.43243243243243246,0.038922155688622756,0.564516129032258,,0.6428571428571429,84
854,S21G01N27,0.56,0.5707762557077626,0.28409090909090906,0.6923076923076924,0.2824858757062147,0.6714285714285715,1.0,0.6794871794871795,0.3859649122807018,0.06832298136645963,0.42021276595744683,,0.7,86
855,S21G01N270,0.5486111111111112,0.5358851674641149,0.2962962962962963,0.810344827586207,0.2896551724137931,0.5815602836879432,0.9333333333333332,0.6380368098159509,0.5421686746987951,0.053125,0.4812834224598931,,0.5454545454545454,70
856,S21G01N28,0.538961038961039,0.5251141552511416,0.39795918367346933,0.7402597402597403,0.2987012987012987,0.6214285714285713,1.0,0.7045454545454545,0.5882352941176471,0.05555555555555556,0.5245901639344263,1.0,0.9090909090909091,85
857,S21G01N29,0.5121951219512195,0.484375,0.425531914893617,0.7051282051282052,0.3522012578616352,0.5741935483870968,1.0,0.7465753424657534,0.5047619047619047,0.05405405405405406,0.4684684684684684,,0.5,86
858,S21G01N3,0.5416666666666666,0.5223880597014925,0.37142857142857144,0.7692307692307693,0.3149171270718232,0.6134453781512604,0.9090909090909091,0.5985401459854014,0.4533333333333333,0.03692307692307692,0.5380710659898477,0.6666666666666666,0.5,80
859,S21G01N30,0.5,0.46889952153110054,0.32,0.8333333333333333,0.2994350282485876,0.5214285714285715,1.0,0.6933333333333334,0.4533333333333333,0.06862745098039216,0.4812834224598931,0.0,0.23076923076923075,62
860,S21G01N31,0.6618705035971222,0.5217391304347827,0.3369565217391305,0.7088607594936708,0.28484848484848485,0.5851851851851853,1.0,0.617283950617284,0.4166666666666667,0.06622516556291391,0.4942528735632184,0.0,0.4285714285714286,64
861,S21G01N32,0.5548387096774193,0.5289256198347108,0.31764705882352945,0.6911764705882354,0.3212121212121212,0.576388888888889,1.0,0.7070063694267515,0.46511627906976744,0.03503184713375797,0.4751381215469613,,0.3333333333333333,86
862,S21G01N33,0.5476190476190477,0.43162393162393164,0.2604166666666667,0.7450980392156863,0.3905325443786982,0.5147058823529412,1.0,0.6776315789473685,0.6060606060606061,0.027397260273972605,0.5291005291005292,,0.8181818181818181,71
863,S21G01N34,0.5606060606060607,0.5288461538461539,0.275,0.6818181818181819,0.31875,0.5411764705882353,0.8235294117647058,0.6585365853658538,0.4285714285714286,0.023598820058997053,0.4801980198019802,1.0,0.5,84
864,S21G01N35,0.5341614906832297,0.5414847161572053,0.4252873563218391,0.7666666666666666,0.31333333333333335,0.5521472392638036,1.0,0.7409638554216867,0.5303030303030303,0.040540540540540536,0.5290697674418605,1.0,0.4,79
865,S21G01N36,0.5,0.48058252427184467,0.2980769230769231,0.8108108108108107,0.3525641025641026,0.5357142857142857,1.0,0.7254901960784313,0.5245901639344263,0.07042253521126761,0.48888888888888893,1.0,0.6,58
866,S21G01N37,0.5838926174496644,0.521186440677966,0.3209876543209877,0.691358024691358,0.3333333333333333,0.5646258503401361,1.0,0.6375838926174496,0.5054945054945055,0.03236245954692557,0.4673913043478261,,0.4285714285714286,71
867,S21G01N38,0.490066225165563,0.5309734513274336,0.3647058823529412,0.7241379310344828,0.3129251700680272,0.5555555555555556,1.0,0.6458333333333334,0.44871794871794873,0.03636363636363636,0.5054347826086957,0.5,0.2,80
868,S21G01N39,0.4666666666666667,0.5020576131687242,0.3111111111111111,0.7362637362637363,0.37869822485207105,0.6086956521739131,1.0,0.7302631578947368,0.5595238095238095,0.04024767801857586,0.5494505494505495,0.0,0.3846153846153846,74
869,S21G01N4,0.5906040268456376,0.532258064516129,0.2833333333333333,0.7888888888888889,0.25581395348837205,0.589041095890411,1.0,0.717391304347826,0.5256410256410257,0.043333333333333335,0.5050505050505051,0.3333333333333333,0.4666666666666666,91
870,S21G01N40,0.5038759689922481,0.4801980198019802,0.2882882882882883,0.8311688311688312,0.38650306748466257,0.5639097744360902,0.7499999999999999,0.7293233082706767,0.5352112676056338,0.053511705685618735,0.48502994011976047,1.0,0.37499999999999994,76
871,S21G01N41,0.4848484848484849,0.507177033492823,0.28260869565217395,0.6268656716417911,0.31764705882352945,0.537037037037037,0.75,0.6050955414012739,0.4534883720930233,0.024615384615384615,0.507537688442211,1.0,0.6,66
872,S21G01N42,0.5972222222222222,0.5,0.3424657534246575,0.7101449275362319,0.37804878048780494,0.5605095541401275,1.0,0.6375,0.46835443037974683,0.028125,0.4519774011299435,0.5,0.4166666666666667,75
873,S21G01N43,0.5,0.5294117647058822,0.4157303370786517,0.7142857142857142,0.3037037037037037,0.5655172413793103,1.0,0.6420454545454546,0.42857142857142855,0.03715170278637771,0.5263157894736842,0.3333333333333333,0.3333333333333333,75
874,S21G01N44,0.6159420289855072,0.46534653465346537,0.41904761904761906,0.6388888888888888,0.39156626506024095,0.5877862595419847,1.0,0.7115384615384616,0.4857142857142857,0.03092783505154639,0.48989898989898994,,0.6428571428571429,80
875,S21G01N45,0.647887323943662,0.5329949238578681,0.37373737373737376,0.75,0.26666666666666666,0.6936936936936937,1.0,0.7831325301204819,0.5066666666666666,0.08833922261484099,0.5,0.5,0.7,80
876,S21G01N46,0.6944444444444444,0.529126213592233,0.3571428571428571,0.7285714285714285,0.3015873015873015,0.5845070422535212,1.0,0.6787878787878787,0.46052631578947373,0.04444444444444444,0.47619047619047616,0.0,0.2,75
877,S21G01N47,0.5724137931034483,0.5020576131687242,0.338235294117647,0.7162162162162161,0.3885350318471337,0.5886075949367089,1.0,0.6551724137931035,0.4714285714285714,0.03858520900321543,0.4519774011299435,0.3333333333333333,0.4666666666666666,68
878,S21G01N48,0.5182481751824818,0.45631067961165045,0.4343434343434343,0.611111111111111,0.3164556962025316,0.5294117647058824,0.9,0.6903225806451613,0.47826086956521735,0.034161490683229816,0.5276381909547739,0.0,0.8333333333333334,54
879,S21G01N49,0.4121621621621621,0.4878048780487805,0.3333333333333333,0.7108433734939759,0.4064516129032258,0.5422535211267606,0.9333333333333332,0.6954022988505747,0.5063291139240506,0.03785488958990536,0.485,0.0,0.25,76
880,S21G01N5,0.5364238410596026,0.5555555555555556,0.3611111111111111,0.6986301369863014,0.296969696969697,0.6153846153846154,0.9375,0.7655172413793103,0.43749999999999994,0.03618421052631579,0.5583756345177665,1.0,0.8571428571428572,76
881,S21G01N50,0.5298013245033113,0.5373831775700935,0.3711340206185567,0.7702702702702703,0.31428571428571433,0.6406249999999999,0.8333333333333334,0.6762589928057554,0.48000000000000004,0.03424657534246575,0.4836956521739131,0.8,0.4285714285714286,86
882,S21G01N51,0.6126760563380281,0.529126213592233,0.3548387096774193,0.7468354430379747,0.26666666666666666,0.6752136752136753,0.8333333333333334,0.6935483870967741,0.5205479452054794,0.06862745098039216,0.5,0.3333333333333333,0.3846153846153846,66
883,S21G01N52,0.474025974025974,0.5228215767634854,0.3255813953488372,0.7358490566037736,0.32679738562091504,0.576923076923077,1.0,0.696969696969697,0.4545454545454546,0.042483660130718956,0.48979591836734687,1.0,0.28571428571428575,74
884,S21G01N53,0.6170212765957447,0.49382716049382713,0.31343283582089554,0.7808219178082192,0.3235294117647059,0.567741935483871,1.0,0.6742857142857144,0.5238095238095238,0.037383177570093455,0.4382022471910112,0.6666666666666666,0.7,82
885,S21G01N54,0.5488721804511277,0.4778325123152709,0.35294117647058826,0.6285714285714287,0.3546511627906977,0.5703125,1.0,0.7681159420289855,0.4714285714285714,0.032467532467532464,0.5287356321839081,0.0,0.7,92
886,S21G01N55,0.6142857142857142,0.5047619047619047,0.3655913978494623,0.7439024390243902,0.33582089552238803,0.6328124999999999,0.8749999999999999,0.7005649717514125,0.4805194805194805,0.05844155844155844,0.5254237288135593,0.5,0.33333333333333337,83
887,S21G01N56,0.5228758169934641,0.5173913043478261,0.4047619047619047,0.726027397260274,0.304635761589404,0.618705035971223,0.8571428571428572,0.6258064516129032,0.5362318840579711,0.03726708074534161,0.48663101604278075,1.0,0.4285714285714286,74
888,S21G01N57,0.5492957746478874,0.5049019607843138,0.36448598130841126,0.6323529411764706,0.34391534391534395,0.5955882352941176,1.0,0.6606060606060606,0.5151515151515151,0.040372670807453416,0.5026178010471204,0.0,0.7499999999999999,67
889,S21G01N58,0.5944055944055944,0.4899598393574297,0.3,0.7272727272727272,0.3950617283950617,0.56875,1.0,0.751592356687898,0.49367088607594933,0.047619047619047616,0.44632768361581915,0.6666666666666666,0.45454545454545453,62
890,S21G01N59,0.5166666666666667,0.4241071428571429,0.29411764705882354,0.6732673267326733,0.339622641509434,0.44799999999999995,0.8571428571428572,0.703030303030303,0.4545454545454546,0.040625,0.4921465968586387,0.5,0.6,74
891,S21G01N6,0.5231788079470199,0.5511111111111111,0.33333333333333337,0.7536231884057971,0.31446540880503143,0.6319444444444444,0.8333333333333334,0.5843373493975903,0.4754098360655738,0.03858520900321543,0.5125628140703518,1.0,0.4,70
892,S21G01N60,0.507936507936508,0.4796380090497737,0.21052631578947367,0.8064516129032258,0.3204419889502762,0.5547945205479452,0.888888888888889,0.5660377358490566,0.5060240963855421,0.030395136778115502,0.5287356321839081,0.3333333333333333,0.6666666666666666,78
893,S21G01N61,0.6325301204819277,0.6323529411764707,0.3814432989690722,0.6911764705882354,0.2318840579710145,0.7191780821917808,1.0,0.6858974358974359,0.44594594594594594,0.05466237942122186,0.45989304812834225,0.2,0.5714285714285715,76
894,S21G01N62,0.5547945205479452,0.4889867841409692,0.3888888888888889,0.7619047619047619,0.34210526315789475,0.6214285714285713,0.8749999999999999,0.6964285714285715,0.6176470588235293,0.05161290322580645,0.5026455026455027,1.0,0.37499999999999994,63
895,S21G01N63,0.45161290322580644,0.5311203319502075,0.3461538461538462,0.78,0.375,0.5962732919254657,1.0,0.754601226993865,0.48333333333333334,0.06557377049180328,0.5287356321839081,0.6666666666666666,0.3333333333333333,78
896,S21G01N64,0.5193798449612403,0.44396551724137934,0.3170731707317074,0.6813186813186813,0.33999999999999997,0.47794117647058826,0.9090909090909091,0.7207792207792209,0.45833333333333337,0.043333333333333335,0.4974093264248705,0.25,0.5,62
897,S21G01N65,0.46511627906976744,0.4774774774774775,0.24468085106382975,0.8095238095238095,0.34394904458598724,0.5167785234899329,0.8571428571428572,0.647887323943662,0.5212765957446809,0.026490066225165566,0.48663101604278075,0.6666666666666666,0.7692307692307692,55
898,S21G01N66,0.4671532846715329,0.4978902953586498,0.2345679012345679,0.7936507936507937,0.4,0.5625,1.0,0.678391959798995,0.490566037735849,0.07051282051282053,0.4739583333333333,1.0,0.33333333333333337,63
899,S21G01N67,0.5266666666666667,0.5348837209302325,0.4069767441860465,0.7934782608695653,0.32191780821917804,0.6268656716417911,1.0,0.6181818181818182,0.6197183098591549,0.05521472392638037,0.4948979591836734,0.7499999999999999,0.4285714285714286,60
900,S21G01N68,0.5255474452554745,0.4701195219123506,0.23170731707317074,0.7125,0.3636363636363636,0.5238095238095238,1.0,0.6645569620253164,0.4197530864197531,0.03536977491961415,0.48958333333333326,0.5,0.43749999999999994,79
901,S21G01N69,0.5263157894736842,0.5,0.2857142857142857,0.7857142857142857,0.36904761904761907,0.5900621118012421,1.0,0.6878612716763006,0.5853658536585367,0.05919003115264797,0.4655172413793104,0.5,0.6,76
902,S21G01N7,0.45637583892617445,0.516260162601626,0.31428571428571433,0.78125,0.3014705882352941,0.5714285714285714,1.0,0.6748466257668712,0.4743589743589744,0.057692307692307696,0.4444444444444444,0.5555555555555556,0.6153846153846154,60
903,S21G01N70,0.541095890410959,0.5330188679245284,0.351063829787234,0.7625,0.3288590604026846,0.5942028985507245,1.0,0.7234042553191489,0.6447368421052632,0.04983388704318937,0.5319148936170213,0.7499999999999999,0.5,60
904,S21G01N71,0.4705882352941177,0.4933920704845815,0.27586206896551724,0.8088235294117647,0.4,0.5586206896551724,1.0,0.7010309278350516,0.32727272727272727,0.0625,0.453125,1.0,0.4,79
905,S21G01N72,0.5170068027210885,0.4890829694323144,0.4375,0.6979166666666667,0.35064935064935066,0.5974842767295597,0.8333333333333334,0.6333333333333333,0.4623655913978494,0.03459119496855346,0.5025906735751295,0.7499999999999999,0.2727272727272727,63
906,S21G01N73,0.5140845070422535,0.5219298245614035,0.2421052631578947,0.6813186813186813,0.3288590604026846,0.5683453237410072,1.0,0.6467065868263472,0.5,0.04643962848297214,0.4974093264248705,0.6666666666666666,0.6666666666666666,50
907,S21G01N74,0.6341463414634145,0.4723618090452262,0.27358490566037735,0.8202247191011235,0.38095238095238093,0.5367647058823529,1.0,0.6554054054054054,0.41428571428571426,0.030201342281879196,0.5097087378640777,0.625,0.4,90
908,S21G01N75,0.5533333333333333,0.5,0.30434782608695654,0.7910447761194029,0.3765432098765432,0.5828220858895705,1.0,0.728395061728395,0.6575342465753424,0.06109324758842443,0.5059523809523809,0.5,0.5,70
909,S21G01N76,0.47058823529411764,0.5402843601895735,0.40625,0.5952380952380952,0.38125,0.62,1.0,0.7018633540372671,0.6060606060606061,0.06896551724137931,0.5119617224880383,0.0,0.625,80
910,S21G01N77,0.5096774193548387,0.5252918287937743,0.3125,0.7317073170731708,0.3881578947368421,0.5987654320987654,0.6,0.6904761904761905,0.47474747474747475,0.06070287539936102,0.450261780104712,0.0,0.36363636363636365,63
911,S21G01N78,0.5065789473684211,0.542016806722689,0.27058823529411763,0.7029702970297029,0.33783783783783783,0.5732484076433121,1.0,0.6890243902439025,0.6774193548387097,0.05245901639344262,0.5376344086021505,0.5,0.6,88
912,S21G01N79,0.5760000000000001,0.4145299145299145,0.3076923076923077,0.7285714285714285,0.3696969696969697,0.43646408839779005,1.0,0.7333333333333334,0.46875,0.03481012658227848,0.5942857142857143,1.0,0.28571428571428575,78
913,S21G01N8,0.5202702702702703,0.5170731707317073,0.3783783783783784,0.8135593220338982,0.4013605442176871,0.6153846153846154,0.9090909090909091,0.632,0.4492753623188406,0.04983388704318937,0.5023474178403756,0.5,0.5,69
914,S21G01N80,0.40310077519379844,0.4655172413793104,0.2625,0.7710843373493975,0.35,0.5320512820512822,1.0,0.6590909090909091,0.5348837209302325,0.043046357615894044,0.5213270142180094,1.0,0.5714285714285715,66
915,S21G01N81,0.6134453781512604,0.44827586206896547,0.3255813953488372,0.8387096774193548,0.3609022556390977,0.5116279069767441,1.0,0.702127659574468,0.31460674157303375,0.03666666666666667,0.5024630541871922,1.0,0.12500000000000003,71
916,S21G01N82,0.4785714285714286,0.4910714285714286,0.3225806451612903,0.8382352941176471,0.4337349397590361,0.5686274509803921,1.0,0.779874213836478,0.36507936507936506,0.05862068965517241,0.43915343915343924,0.3333333333333333,0.22222222222222227,60
917,S21G01N83,0.5968992248062015,0.42794759825327516,0.34065934065934067,0.7397260273972603,0.339080459770115,0.4742857142857143,1.0,0.6459627329192547,0.4078947368421053,0.0375,0.5483870967741935,1.0,0.5454545454545454,73
918,S21G01N84,0.48466257668711654,0.5714285714285714,0.2903225806451613,0.7108433734939759,0.36619718309859156,0.6322580645161291,1.0,0.6432748538011696,0.6376811594202899,0.044164037854889586,0.5425531914893618,0.5,0.625,65
919,S21G01N85,0.4033613445378151,0.45909090909090905,0.22222222222222224,0.7674418604651163,0.3355263157894737,0.5319148936170213,1.0,0.6759776536312849,0.52,0.044520547945205484,0.5311004784688995,0.5,0.5833333333333334,86
920,S21G01N86,0.5073529411764707,0.4747899159663866,0.2613636363636363,0.7625,0.383419689119171,0.563953488372093,1.0,0.6666666666666667,0.4310344827586207,0.06031746031746031,0.4336734693877551,0.6666666666666666,0.3333333333333333,87
921,S21G01N87,0.593103448275862,0.5435897435897435,0.3823529411764706,0.7692307692307693,0.2624113475177305,0.5819672131147541,0.8333333333333334,0.6223776223776224,0.5490196078431373,0.030581039755351678,0.507537688442211,0.6666666666666666,0.6428571428571429,73
922,S21G01N88,0.5170068027210885,0.5265486725663716,0.34146341463414637,0.6785714285714286,0.31690140845070425,0.6204379562043796,0.7499999999999999,0.6739130434782609,0.5671641791044777,0.05263157894736842,0.5070422535211268,0.28571428571428575,0.7272727272727273,75
923,S21G01N89,0.49640287769784175,0.4910714285714286,0.29896907216494845,0.797752808988764,0.3922651933701657,0.5632911392405063,1.0,0.728395061728395,0.49090909090909096,0.05862068965517241,0.4354838709677419,0.6666666666666666,0.4,73
924,S21G01N9,0.6341463414634148,0.6113744075829384,0.3932584269662921,0.7444444444444445,0.251497005988024,0.6734693877551021,0.8571428571428572,0.6734693877551021,0.620253164556962,0.050505050505050504,0.4932126696832579,,0.6363636363636362,64
925,S21G01N90,0.4551724137931034,0.52,0.3111111111111111,0.6373626373626373,0.30177514792899407,0.5874125874125874,1.0,0.6733333333333333,0.5393258426966293,0.04472843450479233,0.5454545454545454,1.0,0.37499999999999994,69
926,S21G01N91,0.576388888888889,0.5654450261780105,0.35294117647058826,0.6144578313253011,0.3224043715846995,0.6307692307692307,0.9411764705882354,0.6291390728476821,0.4857142857142857,0.04347826086956522,0.47115384615384615,1.0,0.3333333333333333,73
927,S21G01N92,0.47058823529411764,0.510548523206751,0.36363636363636365,0.7857142857142856,0.3924050632911392,0.58125,1.0,0.668639053254438,0.4736842105263158,0.05537459283387622,0.4655172413793104,0.6666666666666666,0.4,67
928,S21G01N93,0.6397058823529411,0.5217391304347826,0.37037037037037035,0.7424242424242425,0.2698412698412698,0.5535714285714286,0.8333333333333334,0.62,0.6329113924050632,0.01694915254237288,0.5076142131979695,0.6666666666666666,0.6923076923076923,58
929,S21G01N94,0.6260162601626016,0.4761904761904762,0.37078651685393255,0.7901234567901235,0.25675675675675674,0.5,1.0,0.6266666666666667,0.421875,0.0297029702970297,0.48792270531400966,1.0,0.2727272727272727,95
930,S21G01N95,0.5202702702702703,0.5576036866359447,0.3292682926829269,0.7064220183486238,0.3134328358208956,0.618705035971223,0.8571428571428572,0.6733333333333333,0.4019607843137255,0.056782334384858045,0.5099009900990099,,0.8181818181818181,76
931,S21G01N96,0.524390243902439,0.5610687022900763,0.37777777777777777,0.7317073170731708,0.34965034965034963,0.6022727272727272,0.8181818181818181,0.7435897435897436,0.4606741573033708,0.05016722408026756,0.48837209302325574,0.0,0.2727272727272727,78
932,S21G01N97,0.625,0.5478723404255319,0.3628318584070796,0.65625,0.3128834355828221,0.6171875,0.9375,0.6415094339622641,0.48387096774193544,0.047021943573667714,0.5617977528089887,0.5,0.7142857142857143,81
933,S21G01N98,0.5362318840579711,0.5217391304347827,0.3448275862068966,0.7014925373134329,0.33783783783783783,0.6159420289855072,1.0,0.6878306878306879,0.4126984126984127,0.05732484076433121,0.5522388059701492,0.0,0.7142857142857143,91
934,S21G01N99,0.4705882352941177,0.4864864864864865,0.2916666666666667,0.6666666666666667,0.3375,0.5606060606060607,1.0,0.68,0.6363636363636362,0.036101083032490974,0.5,,0.28571428571428575,87
935,S22G01N1,0.5,0.6568627450980393,0.3958333333333333,0.7191011235955056,0.2925170068027211,,1.0,0.6882352941176471,0.46153846153846156,0.029498525073746312,0.4025157232704403,,0.5,76
936,S22G01N10,0.5082872928176795,0.6355140186915889,0.37190082644628103,0.7264150943396227,0.3742331288343559,,0.6666666666666667,0.7987804878048781,0.5499999999999999,0.04067796610169491,0.4886363636363636,0.0,0.33333333333333337,73
937,S22G01N11,0.45751633986928103,0.5179487179487179,0.34437086092715236,0.8,0.27461139896373055,,,0.5730337078651686,0.5507246376811593,0.02173913043478261,0.5112359550561798,,0.4,57
938,S22G01N12,0.6225165562913908,0.5463917525773196,0.34090909090909094,0.7333333333333333,0.3395061728395062,,,0.7058823529411765,0.5733333333333334,0.046357615894039736,0.5191256830601093,0.0,0.47058823529411764,83
939,S22G01N13,0.49238578680203043,0.6457399103139013,0.3732394366197183,0.7956989247311828,0.45625,,0.5,0.7433155080213905,0.43055555555555564,0.03692307692307692,0.45989304812834225,,0.2,79
940,S22G01N14,0.44755244755244755,0.5183246073298429,0.3076923076923077,0.7865168539325842,0.2903225806451613,,,0.6294117647058823,0.4626865671641791,0.025568181818181816,0.5031847133757962,,0.5,93
941,S22G01N15,0.4768211920529802,0.5294117647058825,0.3161764705882353,0.7763157894736843,0.35810810810810806,,,0.703030303030303,0.4428571428571429,0.02064896755162242,0.4619565217391305,0.0,0.25,100
942,S22G01N16,0.5277777777777778,0.5813953488372093,0.3235294117647059,0.6896551724137931,0.2846153846153846,,1.0,0.6845637583892618,0.4057971014492754,0.029850746268656716,0.4632768361581921,0.8333333333333334,0.6153846153846154,67
943,S22G01N17,0.4814814814814815,0.6576576576576577,0.33858267716535434,0.7790697674418605,0.3604651162790698,,0.6666666666666667,0.7403314917127072,0.5362318840579711,0.041543026706231445,0.4411764705882353,,0.25,71
944,S22G01N18,0.5036496350364964,0.5963855421686747,0.29687499999999994,0.719298245614035,0.29850746268656714,,1.0,0.6973684210526316,0.38461538461538464,0.03067484662576687,0.47126436781609193,0.3333333333333333,0.7777777777777778,79
945,S22G01N19,0.43333333333333335,0.5345622119815668,0.2677165354330709,0.6785714285714286,0.3489932885906041,,,0.634920634920635,0.47761194029850745,0.026706231454005934,0.4919786096256684,,0.3,89
946,S22G01N2,0.5,0.5538461538461539,0.40425531914893614,0.7362637362637363,0.2762430939226519,,1.0,0.672316384180791,0.3728813559322034,0.02366863905325444,0.5398773006134969,1.0,0.6666666666666666,101
947,S22G01N20,0.446969696969697,0.5925925925925926,0.28125,0.6721311475409836,0.26174496644295303,,1.0,0.6835443037974683,0.38666666666666666,0.03488372093023256,0.49079754601226994,0.0,0.7777777777777778,74
948,S22G01N21,0.43283582089552236,0.5714285714285714,0.27338129496402874,0.7142857142857143,0.25609756097560976,,1.0,0.7171052631578948,0.45901639344262296,0.0308641975308642,0.489795918367347,,0.7142857142857143,60
949,S22G01N22,0.4452054794520548,0.5225225225225225,0.25210084033613445,0.6666666666666667,0.32941176470588235,,,0.723756906077348,0.37662337662337664,0.020231213872832367,0.5149700598802395,0.0,0.6,73
950,S22G01N23,0.5280898876404494,0.6502463054187192,0.3538461538461538,0.6557377049180328,0.3006993006993007,,1.0,0.7839506172839507,0.5714285714285714,0.07333333333333333,0.5323741007194245,,0.4,88
951,S22G01N24,0.47058823529411764,0.5173913043478261,0.2956521739130435,0.625,0.3197278911564626,,,0.7999999999999999,0.484375,0.026845637583892617,0.5569620253164557,,0.5,75
952,S22G01N25,0.558282208588957,0.6178010471204188,0.3383458646616541,0.7000000000000001,0.2679738562091503,,,0.7183908045977012,0.4444444444444445,0.06230529595015576,0.48717948717948717,0.0,0.5,64
953,S22G01N26,0.46,0.5154185022026432,0.308411214953271,0.6170212765957447,0.27878787878787875,,,0.7657142857142857,0.47826086956521735,0.03592814371257485,0.5266272189349113,,0.8571428571428572,53
954,S22G01N27,0.45945945945945943,0.5161290322580645,0.32432432432432434,0.6551724137931034,0.28571428571428564,,,0.7415730337078652,0.41333333333333333,0.044164037854889586,0.5,0.0,0.7499999999999999,77
